elapsed_ms,unserved_orders,planned_cost
0.457373,4,0.000000
15.159498,3,688.000000
24.303268,3,516.000000
28.351318,2,612.000000
30.208824,2,552.000000
43.839347,1,1212.000000
46.804859,1,822.000000
69.196795,0,1030.000000
88.452961,0,978.000000
134.424682,0,954.000000
144.500741,0,876.000000
171.459647,0,864.000000
