elapsed_ms,unserved_orders,planned_cost
0.365252,3,0.000000
2.482480,2,640.000000
8.501045,2,480.000000
13.070816,1,912.000000
17.934747,1,804.000000
18.610685,1,540.000000
23.357342,0,764.000000
25.309294,0,624.000000
52.849957,0,600.000000
