run_id,instance_id,family,source,instance_seed,search_seed,repetition,algorithm,mode,budget_ms,status,final_state,budget_exhausted,reheats,violations,termination,initialization,full_feasible,route_constraints_valid,orders_total,orders_fully_served,orders_missing,packages_total,packages_covered_on_time,coverage_orders_pct,orders_provably_unservable,unruled_out_orders_fully_served,coverage_unruled_out_pct,full_unruled_out_feasible,cost_complete_feasible,cost_raw_do_not_rank_incomplete,distance_km,routes,elapsed_ms,time_first_complete_ms,initialization_ms,final_audit_ms,iterations,neighbor_attempts,invalid_neighbors,accepted_neighbors,plan_evaluations,route_schedules,path_queries,heap_sampled_peak_mib,input_sha256,plan_sha256,config_sha256,algorithm_version,detail
"SMOKE04-r2-b1500-SA","SMOKE04","REAL","REAL","0","73","2","SA","TIME","1500","OK","COMPLETE","true","0","0","TIME_LIMIT","COMPLETE","true","true","7","7","0","39","39","100.000000","0","7","100.000000","true","2110.000000","2110.000000","298.000000","2","1509.999590","195.054206","215.613749","12.340110","3825","3825","1582","966","3963","5586","31761","103.160568","33113984470d03ad0680816ac6286b1ba28e6c72bd0bccf340ea34b247514066","a5a242136e9cfc819a8a8ea6fa86e803e415c739a43d8835d045a7a3163e8184","8a5214688ef1a7f1ef353635584f821d4300081f83b746216b4ef503e4cc2c95","SA-v3 2026-09-24","v3: feasible insertion seed; repaired moves; lexicographic coverage; TIME reheating; same complete-demand evaluator"
