run_id,instance_id,family,source,instance_seed,search_seed,repetition,algorithm,mode,budget_ms,status,final_state,budget_exhausted,reheats,violations,termination,initialization,full_feasible,route_constraints_valid,orders_total,orders_fully_served,orders_missing,packages_total,packages_covered_on_time,coverage_orders_pct,orders_provably_unservable,unruled_out_orders_fully_served,coverage_unruled_out_pct,full_unruled_out_feasible,cost_complete_feasible,cost_raw_do_not_rank_incomplete,distance_km,routes,elapsed_ms,time_first_complete_ms,initialization_ms,final_audit_ms,iterations,neighbor_attempts,invalid_neighbors,accepted_neighbors,plan_evaluations,route_schedules,path_queries,heap_sampled_peak_mib,input_sha256,plan_sha256,config_sha256,algorithm_version,detail
"SMOKE03-r1-b1500-SA","SMOKE03","SPLIT","SYNTHETIC","1103","42","1","SA","TIME","1500","OK","COMPLETE","true","1","0","TIME_LIMIT","COMPLETE","true","true","2","2","0","30","30","100.000000","0","2","100.000000","true","600.000000","600.000000","81.000000","2","1503.437908","23.378832","37.095922","34.477787","9678","9678","1177","2698","7745","10134","81697","223.662003","1011b93ef2b9b375662023d2245d8b1736c440a43a47e945ce8bea8d33073f80","3160b2949cdaad08cd4dd6ba56ef67a10a89fc2820c0d82ad55b94eff723f491","8a5214688ef1a7f1ef353635584f821d4300081f83b746216b4ef503e4cc2c95","SA-v3 2026-09-24","v3: feasible insertion seed; repaired moves; lexicographic coverage; TIME reheating; same complete-demand evaluator"
