elapsed_ms,unserved_orders,planned_cost
0.512256,3,0.000000
5.657389,2,640.000000
15.522293,2,480.000000
22.359427,1,912.000000
29.885221,1,804.000000
33.406362,1,540.000000
39.160499,0,764.000000
42.470497,0,624.000000
