run_id,instance_id,family,source,instance_seed,search_seed,repetition,algorithm,mode,budget_ms,status,termination,initialization,full_feasible,route_constraints_valid,orders_total,orders_fully_served,orders_missing,packages_total,packages_covered_on_time,coverage_orders_pct,orders_provably_unservable,servable_orders_fully_served,coverage_servable_pct,full_servable_feasible,cost_complete_feasible,cost_raw_do_not_rank_incomplete,distance_km,routes,elapsed_ms,time_first_complete_ms,initialization_ms,final_audit_ms,iterations,neighbor_attempts,invalid_neighbors,accepted_neighbors,plan_evaluations,route_schedules,path_queries,heap_sampled_peak_mib,input_sha256,plan_sha256,config_sha256,algorithm_version,detail
"S03-r1-b20000-SA","S03","NORMAL","SYNTHETIC","5102","42","1","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","96","0","96","409","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","52.223900","","51.952200","42.466500","0","0","0","0","1","37","214","3.717728","af4d5c116ddcf8f3c35d0390e84adb96e38f51c19f8d09222d5777710e99d347","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S03-r2-b20000-SA","S03","NORMAL","SYNTHETIC","5102","73","2","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","96","0","96","409","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","49.764200","","49.587000","39.660800","0","0","0","0","1","37","214","3.718597","af4d5c116ddcf8f3c35d0390e84adb96e38f51c19f8d09222d5777710e99d347","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S03-r2-b20000-GRASP","S03","NORMAL","SYNTHETIC","5102","73","2","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","96","96","0","409","409","100.000000","0","96","100.000000","true","12650.000000","12650.000000","2492.000000","26","20000.344800","316.070500","","42.468500","112","0","0","0","223","999766","11353494","317.482689","af4d5c116ddcf8f3c35d0390e84adb96e38f51c19f8d09222d5777710e99d347","7e5562affc0f0d7c334e35620ca76db562bd64646f05a33c6f69c5e266130938","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S03-r3-b20000-GRASP","S03","NORMAL","SYNTHETIC","5102","101","3","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","96","96","0","409","409","100.000000","0","96","100.000000","true","12740.000000","12740.000000","2644.000000","25","20001.244400","247.242400","","59.430500","111","0","0","0","221","993774","11238955","315.868317","af4d5c116ddcf8f3c35d0390e84adb96e38f51c19f8d09222d5777710e99d347","29d24aa80d6ef706f37a3de507c95320d04614ff96ad8649577c3a4da8cd130e","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S03-r3-b20000-SA","S03","NORMAL","SYNTHETIC","5102","101","3","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","96","0","96","409","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","41.535400","","41.359100","35.881700","0","0","0","0","1","37","214","3.715096","af4d5c116ddcf8f3c35d0390e84adb96e38f51c19f8d09222d5777710e99d347","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S04-r1-b5000-SA","S04","NORMAL","SYNTHETIC","5103","42","1","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","144","0","144","629","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","51.998000","","51.830900","52.722700","0","0","0","0","1","37","316","4.324097","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S04-r1-b5000-GRASP","S04","NORMAL","SYNTHETIC","5103","42","1","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","144","144","0","629","629","100.000000","0","144","100.000000","true","19810.000000","19810.000000","3640.000000","29","5000.540100","368.263600","","59.567800","5","0","0","0","9","118368","1437833","194.255249","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","ccb457c78dcc35bbaed5e5e17189867adaca204bf2862f3f7052830b1b7f574a","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S04-r2-b5000-GRASP","S04","NORMAL","SYNTHETIC","5103","73","2","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","144","144","0","629","629","100.000000","0","144","100.000000","true","19734.000000","19734.000000","3744.000000","28","5001.362000","389.611500","","51.766400","6","0","0","0","10","128172","1513355","200.223625","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","4e3ad4b3fd4e83082501a92a8b9b0c4f4f7abf503ee59f046558e9a293a56005","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S04-r2-b5000-SA","S04","NORMAL","SYNTHETIC","5103","73","2","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","144","0","144","629","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","50.720300","","50.559300","54.477100","0","0","0","0","1","37","316","4.339432","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S04-r3-b5000-SA","S04","NORMAL","SYNTHETIC","5103","101","3","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","144","0","144","629","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","54.061900","","53.782500","59.532000","0","0","0","0","1","37","316","4.321404","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S04-r3-b5000-GRASP","S04","NORMAL","SYNTHETIC","5103","101","3","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","144","144","0","629","629","100.000000","0","144","100.000000","true","20214.000000","20214.000000","3790.000000","28","5001.026400","405.840700","","59.925100","5","0","0","0","9","110500","1363508","201.271996","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","5d7769c6f563322093d06b1a84dec5622aba78fae33a180d5f63dfd24aedf2f8","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S04-r1-b20000-SA","S04","NORMAL","SYNTHETIC","5103","42","1","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","144","0","144","629","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","52.986500","","52.775800","50.160700","0","0","0","0","1","37","316","4.353287","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S04-r1-b20000-GRASP","S04","NORMAL","SYNTHETIC","5103","42","1","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","144","144","0","629","629","100.000000","0","144","100.000000","true","19182.000000","19182.000000","3694.000000","29","20000.317200","380.748400","","50.175400","34","0","0","0","67","861905","10800635","324.494408","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","26c8d061a409a9e16ef126ff2a0316b87b33fee4449c260d53dc15fc49b656ed","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S04-r2-b20000-GRASP","S04","NORMAL","SYNTHETIC","5103","73","2","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","144","144","0","629","629","100.000000","0","144","100.000000","true","19672.000000","19672.000000","3546.000000","26","20000.324000","383.198600","","51.240700","32","0","0","0","63","839432","10504254","324.330154","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","f686c86b3df1d990d52efc8c1fb8d4bce6cc97aefac0b4eda4ecaf0ffbd71036","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S04-r2-b20000-SA","S04","NORMAL","SYNTHETIC","5103","73","2","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","144","0","144","629","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","51.832300","","51.632300","52.363500","0","0","0","0","1","37","316","4.337639","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S04-r3-b20000-SA","S04","NORMAL","SYNTHETIC","5103","101","3","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","144","0","144","629","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","52.678100","","52.473300","54.274000","0","0","0","0","1","37","316","4.344032","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S04-r3-b20000-GRASP","S04","NORMAL","SYNTHETIC","5103","101","3","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","144","144","0","629","629","100.000000","0","144","100.000000","true","19196.000000","19196.000000","3672.000000","28","20000.331800","411.685500","","49.494500","30","0","0","0","59","824174","10281003","322.125275","93b6b346647f304344bac7aa89bd8b21b1c353ce812d47cfd719d2f51fefbc50","111573d270b722ba87e441c120b23de23707103f09ec897ae56f09e00e72398d","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S05-r1-b5000-GRASP","S05","REAL","REAL","0","42","1","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","2576.000000","2576.000000","322.000000","2","5000.402800","77.479400","","21.321300","9366","0","0","0","18730","85480","4605862","91.142540","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","241cf989573eea655278245c631edfa701a423757c25f6466cfda9df9b700090","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S05-r1-b5000-SA","S05","REAL","REAL","0","42","1","SA","TIME","5000","OK","RETURNED","BUILT","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","4104.000000","4104.000000","513.000000","7","1427.644000","34.093300","34.290700","25.623000","6750","6750","2074","1215","4888","151432","458745","68.792229","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","3b219c0c7f22e4aa170248d4f2fdec3cde440e9b8e9542e866a7c43e7546f6bb","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S05-r2-b5000-SA","S05","REAL","REAL","0","73","2","SA","TIME","5000","OK","RETURNED","BUILT","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","3810.000000","3810.000000","498.000000","7","1447.939800","34.778500","35.123800","26.290200","6750","6750","2036","1846","5711","165233","510189","75.013573","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","25adc12b234492d1f9cc17e9b014b90a3f4a25c4160c735765b72f4381969862","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S05-r2-b5000-GRASP","S05","REAL","REAL","0","73","2","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","2576.000000","2576.000000","322.000000","2","5000.398000","68.677300","","22.039100","7944","0","0","0","15886","73844","3914627","89.096275","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","abc888cd161227cfcdaeaf84512bb05d5a18ba1533dc1a45630267b3bf92184c","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S05-r3-b5000-GRASP","S05","REAL","REAL","0","101","3","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","2576.000000","2576.000000","322.000000","2","5000.346900","79.502100","","20.006600","8424","0","0","0","16846","77782","4150412","84.206520","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","5fa39a136a51a4c7c058c7f6f915578b1a447d28bad9228d410d06f2e2978760","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S05-r3-b5000-SA","S05","REAL","REAL","0","101","3","SA","TIME","5000","OK","RETURNED","BUILT","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","3976.000000","3976.000000","497.000000","7","1383.646200","37.381500","37.914300","25.294600","6750","6750","2111","1300","5046","157126","477224","76.699776","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","7fe92223ba3632d6930ff098fc6a35f7a7ded283cdc368d3411c5af4bd5dac92","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S05-r1-b20000-GRASP","S05","REAL","REAL","0","42","1","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","2576.000000","2576.000000","322.000000","2","20000.419500","72.053100","","21.408000","46691","0","0","0","93381","395218","22778094","93.485657","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","241cf989573eea655278245c631edfa701a423757c25f6466cfda9df9b700090","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S05-r1-b20000-SA","S05","REAL","REAL","0","42","1","SA","TIME","20000","OK","RETURNED","BUILT","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","4104.000000","4104.000000","513.000000","7","1312.600300","32.703100","32.911100","23.383300","6750","6750","2074","1215","4888","151432","458745","72.265831","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","3b219c0c7f22e4aa170248d4f2fdec3cde440e9b8e9542e866a7c43e7546f6bb","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S05-r2-b20000-SA","S05","REAL","REAL","0","73","2","SA","TIME","20000","OK","RETURNED","BUILT","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","3810.000000","3810.000000","498.000000","7","1578.096700","37.482400","37.857200","25.512900","6750","6750","2036","1846","5711","165233","510189","75.519295","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","25adc12b234492d1f9cc17e9b014b90a3f4a25c4160c735765b72f4381969862","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S05-r2-b20000-GRASP","S05","REAL","REAL","0","73","2","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","2576.000000","2576.000000","322.000000","2","20000.391200","94.226500","","22.431500","43450","0","0","0","86898","368054","21203097","78.525383","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","abc888cd161227cfcdaeaf84512bb05d5a18ba1533dc1a45630267b3bf92184c","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S05-r3-b20000-GRASP","S05","REAL","REAL","0","101","3","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","2576.000000","2576.000000","322.000000","2","20000.392600","70.908700","","21.284100","45133","0","0","0","90264","381741","22026879","92.519112","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","5fa39a136a51a4c7c058c7f6f915578b1a447d28bad9228d410d06f2e2978760","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S05-r3-b20000-SA","S05","REAL","REAL","0","101","3","SA","TIME","20000","OK","RETURNED","BUILT","true","true","7","7","0","37","37","100.000000","0","7","100.000000","true","3976.000000","3976.000000","497.000000","7","1422.820000","34.331100","34.813700","25.073500","6750","6750","2111","1300","5046","157126","477224","77.020508","c764b4988baf9cd56c72529d9c438cde2da16b0733c7bcdffa2280178c694c52","7fe92223ba3632d6930ff098fc6a35f7a7ded283cdc368d3411c5af4bd5dac92","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S06-r1-b5000-SA","S06","REAL","REAL","0","42","1","SA","TIME","5000","OK","RETURNED","BUILT","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","6693.000000","6693.000000","1236.000000","15","1885.498700","47.715700","47.912300","65.868800","6750","6750","2129","1455","5527","184255","666827","79.713989","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","7bedb548a0dcdcac98b6f8397d1818aebf0305296ece490dd54f1f58a735a26a","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S06-r1-b5000-GRASP","S06","REAL","REAL","0","42","1","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","2620.000000","2620.000000","362.000000","3","5001.629700","120.270000","","32.625500","2635","0","0","0","5269","80040","3151553","180.309723","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","1da45b893aa20e40b008dc6e9f5250d1a989c15a59566aa4c04a8851983398e1","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S06-r2-b5000-GRASP","S06","REAL","REAL","0","73","2","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","2620.000000","2620.000000","362.000000","3","5004.425400","114.498000","","26.787700","2486","0","0","0","4970","76798","2986271","176.384506","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","de829d6868f3a122894a57d2b048f7cbeb981ec7cee337cc060047d22b015f65","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S06-r2-b5000-SA","S06","REAL","REAL","0","73","2","SA","TIME","5000","OK","RETURNED","BUILT","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","6505.000000","6505.000000","1174.000000","15","2314.722500","44.512000","44.709400","37.973400","6750","6750","2290","1286","5498","179342","675614","83.018318","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","3e5eea1d6e5993777f3f33f20d829b44acdb73bb5983389f5a29b20cef8ffebe","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S06-r3-b5000-SA","S06","REAL","REAL","0","101","3","SA","TIME","5000","OK","RETURNED","BUILT","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","6621.000000","6621.000000","1163.000000","15","2422.358500","55.618100","55.874600","35.821200","6750","6750","1967","1435","5646","189293","699235","88.253792","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","e1881628d92e707ec1c45f202544cf8a5b7e570139a44d05bd884d00066dd77c","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S06-r3-b5000-GRASP","S06","REAL","REAL","0","101","3","GRASP","TIME","5000","OK","TIME_LIMIT","INTEGRATED","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","2580.000000","2580.000000","350.000000","2","5001.219100","120.735800","","34.300300","1775","0","0","0","3548","61951","2184553","152.901108","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","8617f1379eb969a9f3f7948e05480aa422333e9783352855c26c8ee9b8f4b306","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S06-r1-b20000-SA","S06","REAL","REAL","0","42","1","SA","TIME","20000","OK","RETURNED","BUILT","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","6693.000000","6693.000000","1236.000000","15","2497.845500","68.442800","68.930600","45.914400","6750","6750","2129","1455","5527","184255","666827","86.520096","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","7bedb548a0dcdcac98b6f8397d1818aebf0305296ece490dd54f1f58a735a26a","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S06-r1-b20000-GRASP","S06","REAL","REAL","0","42","1","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","2620.000000","2620.000000","362.000000","3","20002.315600","145.282700","","44.791400","14798","0","0","0","29594","254738","16205469","201.129356","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","1da45b893aa20e40b008dc6e9f5250d1a989c15a59566aa4c04a8851983398e1","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S06-r2-b20000-GRASP","S06","REAL","REAL","0","73","2","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","2580.000000","2580.000000","350.000000","2","20001.537500","154.176000","","26.684400","14493","0","0","0","28985","251431","15898205","194.084236","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","cac0b300f33195ad3feebb3d3d7028c007bbf94316dfa1f67d353613fa37cedf","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S06-r2-b20000-SA","S06","REAL","REAL","0","73","2","SA","TIME","20000","OK","RETURNED","BUILT","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","6505.000000","6505.000000","1174.000000","15","1987.049100","48.904500","49.226700","43.636500","6750","6750","2290","1286","5498","179342","675614","96.142929","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","3e5eea1d6e5993777f3f33f20d829b44acdb73bb5983389f5a29b20cef8ffebe","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
"S06-r3-b20000-SA","S06","REAL","REAL","0","101","3","SA","TIME","20000","OK","RETURNED","BUILT","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","6621.000000","6621.000000","1163.000000","15","2165.751200","46.123600","46.356200","37.391400","6750","6750","1967","1435","5646","189293","699235","77.765205","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","e1881628d92e707ec1c45f202544cf8a5b7e570139a44d05bd884d00066dd77c","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor + original neighborhoods; shared domain and evaluator"
