run_id,instance_id,family,source,instance_seed,search_seed,repetition,algorithm,mode,budget_ms,status,termination,initialization,full_feasible,route_constraints_valid,orders_total,orders_fully_served,orders_missing,packages_total,packages_covered_on_time,coverage_orders_pct,cost_complete_feasible,cost_raw_do_not_rank_incomplete,distance_km,routes,elapsed_ms,time_first_complete_ms,initialization_ms,final_audit_ms,iterations,neighbor_attempts,invalid_neighbors,accepted_neighbors,plan_evaluations,route_schedules,path_queries,heap_sampled_peak_mib,input_sha256,plan_sha256,config_sha256,detail
"SMOKE04-r1-b1500-GRASP","SMOKE04","REAL","REAL","0","42","1","GRASP","TIME","1500","TIME_LIMIT_NO_PLAN","TIME_LIMIT","INTEGRATED","false","true","7","0","7","39","0","0.000000","","0.000000","0.000000","0","1500.239830","","","10.959862","1","0","0","0","0","0","62","67.469131","3266936ca9e09a022fa9c2e44fba32aa4e58aebd7d2c4a480f4bfbf31ccee775","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","d0e67902f1d496949b27a065eff3c5bf304ce09653e40d62385f97e91d207d24","No evaluated construction completed within the computational budget"
