run_id,instance_id,family,source,instance_seed,search_seed,repetition,algorithm,mode,budget_ms,status,final_state,budget_exhausted,reheats,violations,termination,initialization,full_feasible,route_constraints_valid,orders_total,orders_fully_served,orders_missing,packages_total,packages_covered_on_time,coverage_orders_pct,orders_provably_unservable,unruled_out_orders_fully_served,coverage_unruled_out_pct,full_unruled_out_feasible,cost_complete_feasible,cost_raw_do_not_rank_incomplete,distance_km,routes,elapsed_ms,time_first_complete_ms,initialization_ms,final_audit_ms,iterations,neighbor_attempts,invalid_neighbors,accepted_neighbors,plan_evaluations,route_schedules,path_queries,heap_sampled_peak_mib,input_sha256,plan_sha256,config_sha256,algorithm_version,detail
"EDGE-r1-b1-SA","EDGE","NORMAL","SYNTHETIC","921","42","1","SA","TIME","1","TIME_LIMIT_NO_PLAN","TIMEOUT","true","0","20","TIME_LIMIT","NO_SOLUTION","false","true","20","0","20","110","0","0.000000","0","0","0.000000","false","","0.000000","0.000000","0","1.115947","","0.973442","10.091985","0","0","0","0","1","0","0","2.816864","34eb25bdacb5c7f31016ea9e8bdb3ff86734f6728afb668c1761254cbb4804fe","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","a4915d5e45587f102f5f9c1b49fc80e3253809711bd86a67efb5089de6182f4f","SA-v3 2026-09-24","v3: feasible insertion seed; repaired moves; lexicographic coverage; TIME reheating; same complete-demand evaluator"
