elapsed_ms,unserved_orders,planned_cost
0.448553,3,0.000000
2.848758,2,640.000000
8.583051,2,480.000000
15.620935,1,912.000000
20.527520,1,804.000000
22.918579,1,540.000000
26.551453,0,764.000000
29.495101,0,624.000000
