elapsed_ms,unserved_orders,planned_cost
0.386957,3,0.000000
2.998863,2,640.000000
12.422654,2,480.000000
17.948736,1,912.000000
23.683788,1,804.000000
24.487414,1,540.000000
29.841181,0,764.000000
32.048357,0,624.000000
60.610688,0,600.000000
